state_code,state_name_english,state_census2011_code,district_code,district_name_english,district_census2011_code,subdistrict_code,subdistrict_name_english,subdistrict_census2011_code,state_or_ut
2,Himachal Pradesh,2.0,22,Mandi,27.0,134,Aut,134.0,S
33,Tamil Nadu,33.0,634,Tiruppur,633.0,5903,Avinashi,5903.0,S
9,Uttar Pradesh,9.0,123,Azamgarh,191.0,966,Azamgarh,966.0,S
9,Uttar Pradesh,9.0,128,Banda,170.0,872,Baberu,872.0,S
23,Madhya Pradesh,23.0,398,Chhatarpur,425.0,3431,Bada Malhera,3431.0,S
2,Himachal Pradesh,2.0,25,Solan,31.0,162,Baddi,162.0,S
22,Chhattisgarh,22.0,643,Kondagaon,0.0,3356,Baderajpur,3356.0,S
23,Madhya Pradesh,23.0,421,Raisen,446.0,3595,Badi,3595.0,S
6,Haryana,6.0,64,Jhajjar,83.0,6444,Badli,0.0,S
22,Chhattisgarh,22.0,385,Mahasamund,411.0,3343,Bagbahra,3343.0,S
18,Assam,18.0,280,Barpeta,303.0,2020,Baghbor,2020.0,S
13,Nagaland,13.0,250,Wokha,264.0,1783,Baghty,1783.0,S
19,West Bengal,19.0,313,Howrah,341.0,2408,Bagnan - I,2408.0,S
20,Jharkhand,20.0,329,Giridih,349.0,2541,Bagodar,2541.0,S
36,Telangana,0.0,507,Hyderabad,536.0,4508,Bahadurpura,4508.0,S
21,Odisha,21.0,365,Mayurbhanj,376.0,2859,Bahalda,2859.0,S
1,Jammu And Kashmir,1.0,5,Jammu,21.0,6707,Bahu,0.0,U
23,Madhya Pradesh,23.0,392,Balaghat,457.0,3674,Baihar,3674.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,112,Baijnath,112.0,S
10,Bihar,10.0,211,Pashchim Champaran,203.0,1029,Bairia,1029.0,S
10,Bihar,10.0,214,Purnia,211.0,1139,Baisa,1139.0,S
18,Assam,18.0,739,Bajali,0.0,2024,Bajali (Pt),2024.0,S
8,Rajasthan,8.0,93,Bikaner,101.0,6913,Bajju,0.0,S
3,Punjab,3.0,40,Shahid Bhagat Singh Nagar,39.0,219,Balachaur,219.0,S
21,Odisha,21.0,346,Baleshwar,377.0,2900,Balaramgadi Marine,2900.0,S
24,Gujarat,24.0,669,Mahisagar,0.0,3871,Balasinor,3871.0,S
28,Andhra Pradesh,28.0,752,Tirupati,0.0,5188,Balayapalli,5188.0,S
2,Himachal Pradesh,2.0,22,Mandi,27.0,6947,Balh,0.0,S
21,Odisha,21.0,356,Jajapur,382.0,2983,Balichandrapur,2983.0,S
2,Himachal Pradesh,2.0,22,Mandi,27.0,135,Bali Chowki,135.0,S
18,Assam,18.0,287,Goalpara,302.0,2014,Balijana,2014.0,S
21,Odisha,21.0,355,Jagatsinghapur,380.0,2943,Balikuda,2943.0,S
21,Odisha,21.0,352,Dhenkanal,383.0,2996,Balimi,2996.0,S
28,Andhra Pradesh,28.0,755,Nandyal,0.0,5288,Banaganapalli,5288.0,S
21,Odisha,21.0,362,Khordha,386.0,3054,Banapur,3054.0,S
12,Arunachal Pradesh,12.0,237,Papum Pare,248.0,6603,Banderdewa Circle,0.0,S
20,Jharkhand,20.0,343,West Singhbhum,368.0,2730,Bandgaon,2730.0,S
36,Telangana,0.0,507,Hyderabad,536.0,4509,Bandlaguda,4509.0,S
3,Punjab,3.0,40,Shahid Bhagat Singh Nagar,39.0,5993,Banga,0.0,S
2,Himachal Pradesh,2.0,26,Una,29.0,149,Bangana,149.0,S
29,Karnataka,29.0,542,Kolar,581.0,5593,Bangarapet,5593.0,S
2,Himachal Pradesh,2.0,20,Kullu,26.0,120,Banjar,120.0,S
10,Bihar,10.0,190,Banka,225.0,1350,Banka,1350.0,S
19,West Bengal,19.0,305,Bankura,339.0,2361,Bankura - I,2361.0,S
10,Bihar,10.0,216,Saharsa,214.0,1180,Banma Itahri,1180.0,S
29,Karnataka,29.0,534,Dakshina Kannada,575.0,5562,Bantval,5562.0,S
36,Telangana,0.0,698,Vikarabad,0.0,4532,Bantwaram,4532.0,S
8,Rajasthan,8.0,772,Phalodi,,6916,Bapini,0.0,S
6,Haryana,6.0,71,Panipat,75.0,6462,Bapoli,0.0,S
28,Andhra Pradesh,28.0,510,Krishna,547.0,5004,Bapulapadu,5004.0,S
5,Uttarakhand,5.0,48,Champawat,65.0,6377,Barakot,0.0,S
18,Assam,18.0,298,Nalbari,323.0,2135,Barbhag,2135.0,S
10,Bihar,10.0,219,Sheikhpura,228.0,1372,Barbigha,1372.0,S
20,Jharkhand,20.0,328,Garhwa,346.0,2500,Bardiha,2500.0,S
9,Uttar Pradesh,9.0,130,Bareilly,150.0,787,Bareilly,787.0,S
20,Jharkhand,20.0,328,Garhwa,346.0,6329,Bargarh,0.0,S
10,Bihar,10.0,222,Siwan,218.0,1231,Barharia,1231.0,S
20,Jharkhand,20.0,340,Sahebganj,352.0,2572,Barharwa,2572.0,S
8,Rajasthan,8.0,98,Dholpur,106.0,516,Bari,516.0,S
10,Bihar,10.0,207,Munger,226.0,1357,Bariarpur,1357.0,S
20,Jharkhand,20.0,332,Hazaribagh,360.0,2657,Barkagaon,2657.0,S
18,Assam,18.0,280,Barpeta,303.0,2022,Barpeta,2022.0,S
21,Odisha,21.0,365,Mayurbhanj,376.0,2882,Barsahi,2882.0,S
2,Himachal Pradesh,2.0,17,Hamirpur,28.0,144,Barsar,144.0,S
6,Haryana,6.0,63,Hisar,80.0,6440,Barwala,0.0,S
8,Rajasthan,8.0,98,Dholpur,106.0,7372,Basai Nawab,0.0,S
19,West Bengal,19.0,304,South 24 Parganas,343.0,2434,Basanti,2434.0,S
29,Karnataka,29.0,530,Vijayapura,557.0,5452,Basavana Bagevadi,5452.0,S
8,Rajasthan,8.0,98,Dholpur,106.0,515,Baseri,515.0,S
23,Madhya Pradesh,23.0,437,Vidisha,443.0,3573,Basoda,3573.0,S
1,Jammu And Kashmir,1.0,7,Kathua,7.0,28,Basohli,28.0,U
1,Jammu And Kashmir,1.0,621,Ramban,17.0,6761,Batote,0.0,U
24,Gujarat,24.0,672,Arvalli,0.0,3772,Bayad,3772.0,S
36,Telangana,0.0,681,Jagitial,0.0,6212,Beerpur,0.0,S
8,Rajasthan,8.0,782,Kotputli-Behror,,493,Behror,493.0,S
22,Chhattisgarh,22.0,377,Dhamtari,412.0,7316,Belargaon,0.0,S
10,Bihar,10.0,190,Banka,225.0,1352,Belhar,1352.0,S
21,Odisha,21.0,357,Jharsuguda,371.0,2772,Belpahar,2772.0,S
22,Chhattisgarh,22.0,375,Bilaspur,406.0,7281,Beltara,0.0,S
9,Uttar Pradesh,9.0,126,Ballia,193.0,975,Belthara Road,975.0,S
10,Bihar,10.0,209,Nalanda,229.0,1393,Ben,1393.0,S
20,Jharkhand,20.0,329,Giridih,349.0,2537,Bengabad,2537.0,S
19,West Bengal,19.0,319,Murshidabad,333.0,2241,Berhampore,2241.0,S
22,Chhattisgarh,22.0,650,Bemetara,0.0,3315,Berla,3315.0,S
20,Jharkhand,20.0,322,Bokaro,355.0,2590,Bermo,2590.0,S
27,Maharashtra,27.0,478,Jalgaon,499.0,3971,Bhadgaon,3971.0,S
8,Rajasthan,8.0,101,Hanumangarh,100.0,472,Bhadra,472.0,S
36,Telangana,0.0,690,Bhadradri Kothagudem,0.0,4730,Bhadrachalam,4730.0,S
1,Jammu And Kashmir,1.0,4,Doda,16.0,6747,Bhagwah,0.0,U
10,Bihar,10.0,222,Siwan,218.0,1235,Bhagwanpur Hat,1235.0,S
36,Telangana,0.0,680,Nirmal,0.0,4339,Bhainsa,4339.0,S
21,Odisha,21.0,363,Koraput,398.0,3201,Bhairabsingipur,3201.0,S
22,Chhattisgarh,22.0,636,Bijapur,417.0,3379,Bhairamgarh,3379.0,S
22,Chhattisgarh,22.0,377,Dhamtari,412.0,7315,Bhakhara,0.0,S
29,Karnataka,29.0,529,Bidar,558.0,5455,Bhalki,5455.0,S
23,Madhya Pradesh,23.0,401,Datia,422.0,3406,Bhander,3406.0,S
20,Jharkhand,20.0,336,Lohardaga,356.0,2603,Bhandra,2603.0,S
19,West Bengal,19.0,304,South 24 Parganas,343.0,2418,Bhangar - I,2418.0,S
1,Jammu And Kashmir,1.0,4,Doda,16.0,6746,Bharath Bagla,0.0,U
6,Haryana,6.0,61,Fatehabad,78.0,6436,Bhattukalan St,0.0,S
36,Telangana,0.0,684,Mancherial,0.0,6228,Bheemaram,0.0,S
36,Telangana,0.0,516,Nizamabad,533.0,4364,Bheemgal,4364.0,S
36,Telangana,0.0,684,Mancherial,0.0,4328,Bheemini,4328.0,S
8,Rajasthan,8.0,112,Rajsamand,123.0,639,Bhim,639.0,S
8,Rajasthan,8.0,781,Kekri,,612,Bhinay,612.0,S
23,Madhya Pradesh,23.0,395,Bhind,420.0,3392,Bhind,3392.0,S
9,Uttar Pradesh,9.0,181,Shrawasti,181.0,923,Bhinga,923.0,S
17,Meghalaya,17.0,276,Ri Bhoi,297.0,6543,Bhoirymbong,0.0,S
27,Maharashtra,27.0,479,Jalna,514.0,4125,Bhokardan,4125.0,S
8,Rajasthan,8.0,778,Jodhpur (Gramin),,569,Bhopalgarh,569.0,S
24,Gujarat,24.0,449,Kachchh,468.0,3726,Bhuj,3726.0,S
6,Haryana,6.0,61,Fatehabad,78.0,6437,Bhuna St,0.0,S
27,Maharashtra,27.0,478,Jalgaon,499.0,3965,Bhusawal,3965.0,S
23,Madhya Pradesh,23.0,422,Rajgarh,442.0,3566,Biaora,3566.0,S
28,Andhra Pradesh,28.0,505,East Godavari,545.0,4916,Biccavolu,4916.0,S
23,Madhya Pradesh,23.0,415,Mandla,454.0,3645,Bichhiya,3645.0,S
36,Telangana,0.0,685,Kamareddy,0.0,4374,Bichkunda,4374.0,S
18,Assam,18.0,295,Lakhimpur,307.0,2049,Bihpuria,2049.0,S
23,Madhya Pradesh,23.0,398,Chhatarpur,425.0,3433,Bijawar,3433.0,S
8,Rajasthan,8.0,92,Bhilwara,122.0,638,Bijoliya,638.0,S
9,Uttar Pradesh,9.0,140,Ayodhya,177.0,906,Bikapur,906.0,S
10,Bihar,10.0,212,Patna,230.0,1405,Bikram,1405.0,S
8,Rajasthan,8.0,778,Jodhpur (Gramin),,573,Bilara,573.0,S
6,Haryana,6.0,76,Yamunanagar,71.0,362,Bilaspur,362.0,S
21,Odisha,21.0,372,Sonepur,392.0,3137,Biramaharajpur,3137.0,S
9,Uttar Pradesh,9.0,173,Pilibhit,151.0,791,Bisalpur,791.0,S
16,Tripura,16.0,653,Sepahijala,0.0,6699,Bishalgarh,0.0,S
36,Telangana,0.0,516,Nizamabad,533.0,4370,Bodhan,4370.0,S
21,Odisha,21.0,363,Koraput,398.0,3211,Boipariguda,3211.0,S
21,Odisha,21.0,362,Khordha,386.0,3034,Bolagad,3034.0,S
28,Andhra Pradesh,28.0,751,Palnadu,0.0,5061,Bollapalli,5061.0,S
28,Andhra Pradesh,28.0,502,Ananthapuramu,553.0,5307,Bommanahal,5307.0,S
36,Telangana,0.0,509,Khammam,541.0,4765,Bonakal,4765.0,S
12,Arunachal Pradesh,12.0,238,Tawang,245.0,6557,Bongkhar Circle,0.0,S
12,Arunachal Pradesh,12.0,239,Tirap,254.0,6594,Borduria Circle,0.0,S
22,Chhattisgarh,22.0,378,Durg,409.0,7330,Bori,0.0,S
13,Nagaland,13.0,245,Kohima,270.0,1846,Botsa,1846.0,S
21,Odisha,21.0,369,Puri,387.0,3067,Brahmagiri,3067.0,S
27,Maharashtra,27.0,473,Chandrapur,509.0,4067,Brahmapuri,4067.0,S
29,Karnataka,29.0,549,Udupi,569.0,7068,Brahmavara,0.0,S
9,Uttar Pradesh,9.0,172,Muzaffarnagar,133.0,709,Budhana,709.0,S
21,Odisha,21.0,354,Ganjam,388.0,3072,Buguda,3072.0,S
9,Uttar Pradesh,9.0,134,Bulandshahr,142.0,746,Bulandshahr,746.0,S
21,Odisha,21.0,347,Bargarh,370.0,2758,Burdenp.S.,2758.0,S
19,West Bengal,19.0,306,Purba Bardhaman,335.0,2290,Burdwan - II,2290.0,S
36,Telangana,0.0,690,Bhadradri Kothagudem,0.0,4736,Burgampahad,4736.0,S
23,Madhya Pradesh,23.0,429,Shahdol,460.0,6988,Burhar,0.0,S
29,Karnataka,29.0,540,Haveri,564.0,5493,Byadgi,5493.0,S
19,West Bengal,19.0,304,South 24 Parganas,343.0,2420,Canning - I,2420.0,S
18,Assam,18.0,286,Dibrugarh,310.0,2065,Chabua,2065.0,S
2,Himachal Pradesh,2.0,22,Mandi,27.0,137,Chachyot,137.0,S
2,Himachal Pradesh,2.0,18,Kangra,24.0,6897,Chadiyar,0.0,S
20,Jharkhand,20.0,331,Gumla,366.0,2713,Chainpur,2713.0,S
9,Uttar Pradesh,9.0,139,Etawah,161.0,840,Chakarnagar,840.0,S
19,West Bengal,19.0,320,Nadia,336.0,2314,Chakdah,2314.0,S
20,Jharkhand,20.0,327,East Singhbum,357.0,2613,Chakulia,2613.0,S
22,Chhattisgarh,22.0,649,Balrampur-Ramanujganj,0.0,7340,Chalgali,0.0,S
27,Maharashtra,27.0,478,Jalgaon,499.0,3972,Chalisgaon,3972.0,S
18,Assam,18.0,291,Kamrup,321.0,2122,Chamaria,2122.0,S
2,Himachal Pradesh,2.0,16,Chamba,23.0,90,Chamba,90.0,S
12,Arunachal Pradesh,12.0,677,Kra Daadi,0.0,1709,Chambang Circle,1709.0,S
22,Chhattisgarh,22.0,379,Janjgir-Champa,405.0,3281,Champa,3281.0,S
23,Madhya Pradesh,23.0,398,Chhatarpur,425.0,3426,Chandla,3426.0,S
18,Assam,18.0,618,Kamrup Metro,322.0,2131,Chandrapur,2131.0,S
27,Maharashtra,27.0,473,Chandrapur,509.0,4071,Chandrapur,4071.0,S
20,Jharkhand,20.0,322,Bokaro,355.0,2589,Chandrapura,2589.0,S
28,Andhra Pradesh,28.0,517,Prakasam,549.0,5145,Chandra Sekhara Puram,5145.0,S
36,Telangana,0.0,516,Nizamabad,533.0,6669,Chandur,0.0,S
36,Telangana,0.0,514,Nalgonda,539.0,4655,Chandur,4655.0,S
27,Maharashtra,27.0,487,Nashik,516.0,4148,Chandvad,4148.0,S
32,Kerala,32.0,560,Kottayam,597.0,5671,Changanassery,5671.0,S
12,Arunachal Pradesh,12.0,229,Changlang,253.0,1671,Changlang Hq,1671.0,S
13,Nagaland,13.0,249,Tuensang,267.0,1815,Chare,1815.0,S
18,Assam,18.0,301,Sonitpur,306.0,2042,Chariduar,2042.0,S
28,Andhra Pradesh,28.0,506,Guntur,548.0,5079,Chebrolu,5079.0,S
28,Andhra Pradesh,28.0,521,Vizianagaram,543.0,4827,Cheepurupalli,4827.0,S
1,Jammu And Kashmir,1.0,14,Udhampur,19.0,73,Chenani,73.0,U
18,Assam,18.0,280,Barpeta,303.0,2021,Chenga,2021.0,S
33,Tamil Nadu,33.0,730,Chengalpattu,0.0,5706,Chengalpattu,5706.0,S
33,Tamil Nadu,33.0,593,Tiruvannamalai,606.0,5725,Chengam,5725.0,S
36,Telangana,0.0,522,Warangal,540.0,4712,Chennaraopet,4712.0,S
32,Kerala,32.0,554,Alappuzha,598.0,5673,Cherthala,5673.0,S
22,Chhattisgarh,22.0,386,Raigarh,403.0,7240,Chhal,0.0,S
2,Himachal Pradesh,2.0,22,Mandi,27.0,6950,Chhatri,0.0,S
18,Assam,18.0,291,Kamrup,321.0,2120,Chhaygaon,2120.0,S
21,Odisha,21.0,344,Anugul,384.0,3014,Chhendipada,3014.0,S
23,Madhya Pradesh,23.0,399,Chhindwara,455.0,3654,Chhindwara,3654.0,S
10,Bihar,10.0,191,Begusarai,222.0,1305,Chhorahi,1305.0,S
24,Gujarat,24.0,668,Chhotaudepur,0.0,3901,Chhota Udaipur,3901.0,S
27,Maharashtra,27.0,472,Buldhana,500.0,3983,Chikhli,3983.0,S
28,Andhra Pradesh,28.0,748,Eluru,0.0,4944,Chintalapudi,4944.0,S
29,Karnataka,29.0,630,Chikkaballapura,582.0,5600,Chintamani,5600.0,S
5,Uttarakhand,5.0,57,Uttar Kashi,56.0,282,Chinyali Saur,282.0,S
21,Odisha,21.0,364,Malkangiri,399.0,3223,Chitrakonda,3223.0,S
28,Andhra Pradesh,28.0,752,Tirupati,0.0,5193,Chittamur,5193.0,S
13,Nagaland,13.0,248,Phek,266.0,1812,Chizami,1812.0,S
28,Andhra Pradesh,28.0,744,Anakapalli,0.0,4872,Chodavaram,4872.0,S
8,Rajasthan,8.0,90,Barmer,115.0,584,Chohtan,584.0,S
36,Telangana,0.0,508,Karimnagar,534.0,4424,Choppadandi,4424.0,S
1,Jammu And Kashmir,1.0,5,Jammu,21.0,6703,Chowki Choura,0.0,U
13,Nagaland,13.0,250,Wokha,264.0,1791,Chukitong,1791.0,S
36,Telangana,0.0,690,Bhadradri Kothagudem,0.0,6376,Chunchupalli,0.0,S
20,Jharkhand,20.0,332,Hazaribagh,360.0,2658,Churchu,2658.0,S
8,Rajasthan,8.0,96,Churu,102.0,484,Churu,484.0,S
21,Odisha,21.0,350,Cuttack,381.0,2964,C.R.R.I.,2964.0,S
28,Andhra Pradesh,28.0,751,Palnadu,0.0,5045,Dachepalli,5045.0,S
12,Arunachal Pradesh,12.0,239,Tirap,254.0,1687,Dadam Circle,1687.0,S
36,Telangana,0.0,699,Kumuram Bheem Asifabad,0.0,4329,Dahegoan,4329.0,S
23,Madhya Pradesh,23.0,403,Dhar,438.0,3537,Dahi,3537.0,S
18,Assam,18.0,283,Darrang,325.0,2149,Dalgaon (Pt),2149.0,S
9,Uttar Pradesh,9.0,175,Rae Bareli,158.0,827,Dalmau,827.0,S
10,Bihar,10.0,217,Samastipur,221.0,1297,Dalsinghsarai,1297.0,S
17,Meghalaya,17.0,278,West Garo Hills,293.0,1969,Dalu,1969.0,S
17,Meghalaya,17.0,273,East Garo Hills,294.0,1971,Dambo Rongjeng,1971.0,S
12,Arunachal Pradesh,12.0,230,Dibang Valley,257.0,6591,Dambuen Circle,0.0,S
36,Telangana,0.0,686,Hanumakonda,0.0,6375,Damera,0.0,S
36,Telangana,0.0,690,Bhadradri Kothagudem,0.0,4750,Dammapeta,4750.0,S
21,Odisha,21.0,363,Koraput,398.0,3217,Damonjodi,3217.0,S
20,Jharkhand,20.0,328,Garhwa,346.0,2506,Dandai,2506.0,S
10,Bihar,10.0,191,Begusarai,222.0,1317,Dandari,1317.0,S
1,Jammu And Kashmir,1.0,3,Baramulla,8.0,6827,Dangarpora,0.0,U
10,Bihar,10.0,212,Patna,230.0,1412,Daniawan,1412.0,S
36,Telangana,0.0,688,Mahabubabad,0.0,6255,Danthalapalle,0.0,S
10,Bihar,10.0,195,Darbhanga,215.0,1184,Darbhanga,1184.0,S
2,Himachal Pradesh,2.0,25,Solan,31.0,159,Darlaghat,159.0,S
27,Maharashtra,27.0,500,Yavatmal,510.0,4083,Darwha,4083.0,S
24,Gujarat,24.0,460,Surendranagar,475.0,3790,Dasada,3790.0,S
27,Maharashtra,27.0,490,Pune,521.0,4195,Daund,4195.0,S
9,Uttar Pradesh,9.0,134,Bulandshahr,142.0,749,Debai,749.0,S
8,Rajasthan,8.0,767,Deeg,,508,Deeg,508.0,S
24,Gujarat,24.0,441,Banas Kantha,469.0,3740,Deesa,3740.0,S
7,Delhi,7.0,670,South East,0.0,455,Defence Colony,455.0,U
19,West Bengal,19.0,303,North 24 Parganas,337.0,2327,Deganga,2327.0,S
2,Himachal Pradesh,2.0,22,Mandi,27.0,6949,Dehar,0.0,S
24,Gujarat,24.0,446,Gandhinagar,473.0,3776,Dehgam,3776.0,S
17,Meghalaya,17.0,278,West Garo Hills,293.0,6546,Demdema,0.0,S
10,Bihar,10.0,189,Aurangabad,235.0,1485,Deo,1485.0,S
9,Uttar Pradesh,9.0,177,Saharanpur,132.0,704,Deoband,704.0,S
8,Rajasthan,8.0,112,Rajsamand,123.0,640,Deogarh,640.0,S
8,Rajasthan,8.0,116,Tonk,120.0,620,Deoli,620.0,S
12,Arunachal Pradesh,12.0,239,Tirap,254.0,1684,Deomali Adc,1684.0,S
27,Maharashtra,27.0,481,Latur,524.0,4234,Deoni,4234.0,S
21,Odisha,21.0,360,Kendrapara,379.0,2930,Derabish,2930.0,S
8,Rajasthan,8.0,111,Pali,118.0,603,Desuri,603.0,S
29,Karnataka,29.0,526,Bengaluru Rural,583.0,5603,Devanahalli,5603.0,S
29,Karnataka,29.0,530,Vijayapura,557.0,7071,Devara Hipparagi,0.0,S
28,Andhra Pradesh,28.0,505,East Godavari,545.0,4957,Devarapalle,4957.0,S
24,Gujarat,24.0,445,Dahod,485.0,3895,Devgadbaria,3895.0,S
23,Madhya Pradesh,23.0,402,Dewas,437.0,3526,Dewas,3526.0,S
10,Bihar,10.0,213,Purbi Champaran,204.0,1039,Dhaka,1039.0,S
21,Odisha,21.0,371,Sambalpur,372.0,2795,Dhama,2795.0,S
21,Odisha,21.0,348,Bhadrak,378.0,2921,Dhamara Marine,2921.0,S
20,Jharkhand,20.0,325,Dhanbad,354.0,2584,Dhanbad-Cum-Kenduadih-Cum-Jagata,2584.0,S
6,Haryana,6.0,66,Kaithal,73.0,6448,Dhand St,0.0,S
27,Maharashtra,27.0,475,Gadchiroli,508.0,4056,Dhanora,4056.0,S
23,Madhya Pradesh,23.0,428,Seoni,456.0,3662,Dhanora,3662.0,S
24,Gujarat,24.0,672,Arvalli,0.0,3770,Dhansura,3770.0,S
20,Jharkhand,20.0,329,Giridih,349.0,2535,Dhanwar,2535.0,S
10,Bihar,10.0,207,Munger,226.0,1359,Dharhara,1359.0,S
29,Karnataka,29.0,536,Dharwad,562.0,5473,Dharwad,5473.0,S
2,Himachal Pradesh,2.0,17,Hamirpur,28.0,145,Dhatwal,145.0,S
9,Uttar Pradesh,9.0,159,Kheri,153.0,802,Dhaurahara,802.0,S
10,Bihar,10.0,208,Muzaffarpur,216.0,1211,Dholi (Moraul),1211.0,S
5,Uttarakhand,5.0,52,Pauri Garhwal,61.0,309,Dhoomakot,309.0,S
18,Assam,18.0,285,Dhubri,301.0,6014,Dhubri,2008.0,S
20,Jharkhand,20.0,328,Garhwa,346.0,2504,Dhurki,2504.0,S
21,Odisha,21.0,348,Bhadrak,378.0,2918,Dhusuri,2918.0,S
35,Andaman And Nicobar Islands,35.0,632,North And Middle Andaman,639.0,5919,Diglipur,5919.0,U
8,Rajasthan,8.0,109,Kota,127.0,666,Digod,666.0,S
27,Maharashtra,27.0,500,Yavatmal,510.0,4084,Digras,4084.0,S
13,Nagaland,13.0,244,Dimapur,265.0,1796,Dimapur Sadar,1796.0,S
27,Maharashtra,27.0,495,Sindhudurg,529.0,4282,Dodamarg,4282.0,S
12,Arunachal Pradesh,12.0,237,Papum Pare,248.0,1598,Doimukh Sdo,1598.0,S
23,Madhya Pradesh,23.0,409,Narmadapuram,449.0,3615,Dolariya,3615.0,S
12,Arunachal Pradesh,12.0,718,Kamle,0.0,1701,Dollungmukh Circle,1701.0,S
36,Telangana,0.0,698,Vikarabad,0.0,4537,Doma,4537.0,S
22,Chhattisgarh,22.0,388,Rajnandgaon,408.0,3307,Dongargaon,3307.0,S
18,Assam,18.0,710,West Karbi Anglong,0.0,2088,Donka,2088.0,S
18,Assam,18.0,302,Tinsukia,309.0,2060,Doom Dooma,2060.0,S
21,Odisha,21.0,370,Rayagada,396.0,3180,Doraguda,3180.0,S
9,Uttar Pradesh,9.0,184,Sonbhadra,200.0,1006,Dudhi,1006.0,S
18,Assam,18.0,287,Goalpara,302.0,2016,Dudhnai,2016.0,S
36,Telangana,0.0,522,Warangal,540.0,4693,Duggondi,4693.0,S
22,Chhattisgarh,22.0,380,Jashpur,402.0,3260,Duldula,3260.0,S
19,West Bengal,19.0,704,Paschim Bardhaman,0.0,2274,Durgapur Faridpur,2274.0,S
10,Bihar,10.0,200,Kaimur (Bhabua),233.0,1450,Durgawati,1450.0,S
22,Chhattisgarh,22.0,381,Uttar Bastar Kanker,413.0,3350,Durgkondal,3350.0,S
33,Tamil Nadu,33.0,568,Chennai,603.0,7164,Egmore,0.0,S
10,Bihar,10.0,209,Nalanda,229.0,1391,Ekangarsarai,1391.0,S
19,West Bengal,19.0,316,Malda,332.0,2218,English Bazar,2218.0,S
20,Jharkhand,20.0,606,Khunti,365.0,2705,Erki(Tamar Ii),2705.0,S
32,Kerala,32.0,562,Malappuram,592.0,5641,Ernad,5641.0,S
19,West Bengal,19.0,664,Alipurduar,0.0,2175,Falakata,2175.0,S
10,Bihar,10.0,201,Katihar,212.0,1142,Falka,1142.0,S
9,Uttar Pradesh,9.0,141,Farrukhabad,159.0,832,Farrukhabad,832.0,S
6,Haryana,6.0,61,Fatehabad,78.0,388,Fatehabad,388.0,S
9,Uttar Pradesh,9.0,129,Bara Banki,176.0,896,Fatehpur,896.0,S
6,Haryana,6.0,66,Kaithal,73.0,369,Fatehpur Pundri,369.0,S
35,Andaman And Nicobar Islands,35.0,602,South Andamans,640.0,5922,Ferrargunj,5922.0,U
22,Chhattisgarh,22.0,645,Gariyaband,0.0,7343,Fingeshwar,0.0,S
3,Punjab,3.0,31,Ferozepur,43.0,235,Firozpur,235.0,S
1,Jammu And Kashmir,1.0,622,Kulgam,15.0,6780,Frisal,0.0,U
28,Andhra Pradesh,28.0,749,Ntr,0.0,5006,Gaddamanugu Konduru,5006.0,S
24,Gujarat,24.0,676,Botad,0.0,3852,Gadhada,3852.0,S
36,Telangana,0.0,501,Adilabad,532.0,6225,Gadiguda,0.0,S
27,Maharashtra,27.0,480,Kolhapur,530.0,4288,Gaganbawada,4288.0,S
28,Andhra Pradesh,28.0,520,Visakhapatnam,544.0,4869,Gajuwaka,4869.0,S
24,Gujarat,24.0,450,Kheda,483.0,6025,Galteshwar,0.0,S
8,Rajasthan,8.0,99,Dungarpur,124.0,7138,Gamdi Ahada,0.0,S
22,Chhattisgarh,22.0,759,Khairagarh-Chhuikhadan-Gandai,0.0,7264,Gandai,0.0,S
28,Andhra Pradesh,28.0,746,Kakinada,0.0,4904,Gandepalli,4904.0,S
20,Jharkhand,20.0,329,Giridih,349.0,2538,Gandey,2538.0,S
7,Delhi,7.0,78,East,93.0,439,Gandhi Nagar,439.0,U
23,Madhya Pradesh,23.0,403,Dhar,438.0,3535,Gandhwani,3535.0,S
36,Telangana,0.0,700,Medchal Malkajgiri,0.0,6316,Gandimaisamma Dundigal,0.0,S
36,Telangana,0.0,508,Karimnagar,534.0,4422,Gangadhara,4422.0,S
22,Chhattisgarh,22.0,636,Bijapur,417.0,7263,Gangaloor,0.0,S
21,Odisha,21.0,354,Ganjam,388.0,3075,Gangapur,3075.0,S
33,Tamil Nadu,33.0,584,Salem,608.0,5744,Gangavalli,5744.0,S
8,Rajasthan,8.0,95,Chittorgarh,126.0,656,Gangrar,656.0,S
28,Andhra Pradesh,28.0,521,Vizianagaram,543.0,4830,Gantyada,4830.0,S
9,Uttar Pradesh,9.0,153,Jhansi,166.0,857,Garautha,857.0,S
19,West Bengal,19.0,318,Paschim Medinipur,344.0,2445,Garbeta - III,2445.0,S
9,Uttar Pradesh,9.0,661,Hapur,0.0,741,Garhmukteshwar,741.0,S
28,Andhra Pradesh,28.0,521,Vizianagaram,543.0,4826,Garividi,4826.0,S
24,Gujarat,24.0,452,Narmada,487.0,6029,Garudeshwar,0.0,S
6,Haryana,6.0,60,Faridabad,88.0,6416,Gaunchi St,0.0,S
9,Uttar Pradesh,9.0,640,Amethi,0.0,913,Gauriganj,913.0,S
20,Jharkhand,20.0,329,Giridih,349.0,2532,Gawan,2532.0,S
10,Bihar,10.0,196,Gaya,236.0,1495,Gaya Town C.D.Block,1495.0,S
5,Uttarakhand,5.0,47,Chamoli,57.0,6343,Ghaat,0.0,S
